name,race,background,class,justClass,subclass,level,feats,HP,AC,Str,Dex,Con,Int,Wis,Cha,skills,day,processedAlignment,good,lawful,processedRace,processedSpells,processedWeapons,levelGroup
245353,Human,Criminal,Fighter 4|Warlock 8,Fighter|Warlock,Battle Master|The Hexblade,12,Crossbow Expert|Dual Wielder,80,17,10,15,13,10,10,20,Athletics|Acrobatics|Stealth|Perception|Deception,05 12 18,,NA,NA,Human,,"Crossbow, hand|Handaxe",12-15
6d7fde,Human,Courtier,Fighter 4|Bard 8,Fighter|Bard,Purple Dragon Knight|College of Glamour,12,Inspiring Leader|Heavy Armor Master,92,20,16,8,14,10,10,20,History|Insight|Perception|Deception|Performance|Persuasion,05 12 18,,NA,NA,Human,,Longsword|Handaxe,12-15
138779,Ghastly Halfling,Criminal,Rogue 4|Cleric 8,Rogue|Cleric,Assassin|Death Domain,12,,87,15,8,18,14,10,20,10,Acrobatics|Sleight of Hand|Stealth|Perception|Deception|Persuasion,05 12 18,,NA,NA,Halfling,False Life*1|Ray of Sickness*1|Blindness/Deafness*2|Ray of Enfeeblement*2|Animate Dead*3|Vampiric Touch*3|Blight*4|Death Ward*4,Rapier|Shortbow|Dagger,12-15
551a61,Dragonborn,Sailor,Barbarian 9|Fighter 2,Barbarian|Fighter,Path of the Berserker|,11,Sentinel|Mobile,53,24,20,15,16,11,11,12,Athletics|Perception|Survival|Intimidation,06 18 18,,NA,NA,Dragonborn,,Handaxe|Javelin,08-11
7bbf25,Wood Elf,Haunted One,Ranger 3|Rogue 8,Ranger|Rogue,Hunter|Assassin,11,,116,16,11,17,15,10,13,14,Stealth|Investigation|Animal Handling|Perception|Survival|Deception,08 12 18,,NA,NA,Elf,,Shortsword|Longbow,08-11
8918ef,Half-Elf,Outlander,Fighter 7|Warlock 3|Sorcerer 1,Fighter|Warlock|Sorcerer,Eldritch Knight|The Fiend|Shadow Magic,11,War Caster|Savage Attacker,87,16,18,10,14,16,5,18,Athletics|Acrobatics|Stealth|Survival|Deception,04 23 18,,NA,NA,Half-Elf,,"Crossbow, Light",08-11
dc8d30,Goliath,Entertainer,Barbarian 2|Bard 8,Barbarian|Bard,|College of Lore,10,War Caster|Tavern Brawler,89,13,18,10,16,8,8,14,Athletics|Acrobatics|Sleight of Hand|Perception|Survival|Deception|Intimidation|Performance|Persuasion,08 28 18,,NA,NA,Goliath,,Greataxe|Handaxe|Javelin,08-11
247f43,Wood Elf,Acolyte,Ranger 3|Warlock 7,Ranger|Warlock,Beast Master|The Great Old One,10,,77,15,15,19,15,15,16,17,Stealth|Nature|Religion|Animal Handling|Insight|Perception|Deception|Persuasion,07 02 18,,NA,NA,Elf,Blade Ward*0|Poison Spray*0|Eldritch Blast*0|Misty Step*2|Dimension Door*4|Greater Invisibility*4,Dagger|Longbow|Quarterstaff,08-11
b26722,Dragonborn,Custom,Paladin 8|Sorcerer 2,Paladin|Sorcerer,Oath of Ancients|Storm Sorcery,10,Sentinel,91,22,18,12,14,10,10,14,Athletics|Insight|Perception|Intimidation,08 20 18,,NA,NA,Dragonborn,Fire Bolt*0|Thunderclap*0|Bless*1|Cure Wounds*1|Ensnaring Strike*1|Shield*1|Absorb Elements*1|Moonbeam*2|Misty Step*2,"Battleaxe|Javelin|Crossbow, Light",08-11
0e278c,Human,Entertainer,Bard 3|Rogue 2|Fighter 5,Bard|Rogue|Fighter,College of Lore||Purple Dragon Knight,10,Weapon Master|Dual Wielder,97,17,12,20,14,10,11,17,Athletics|Acrobatics|Sleight of Hand|Stealth|Investigation|Insight|Deception|Intimidation|Performance|Persuasion,09 08 18,,NA,NA,Human,Blade Ward*0|Vicious Mockery*0|Charm Person*1|Sleep*1|Disguise Self*1|Cure Wounds*1|Hold Person*2|Invisibility*2,Scimitar,08-11
8cc4ff,Kenku,Criminal,Rogue 7|Cleric 3,Rogue|Cleric,Scout|Trickery Domain,10,Sharpshooter,53,14,8,16,10,12,15,18,Acrobatics|Sleight of Hand|Stealth|Nature|Insight|Perception|Survival|Deception|Persuasion,05 03 18,CN,N,C,Kenku,Charm Person*1|Disguise Self*1|Mirror Image*2|Pass Without Trace*2,"Dagger|Crossbow, Light",08-11
f846c4,Human,Acolyte,Sorcerer 5|Monk 5,Sorcerer|Monk,Wild Magic|Way of the Sun Soul,10,Elemental Adept|Magic Initiate|Polearm Master,95,19,12,20,16,12,18,14,Arcana|Religion|Insight|Deception|Persuasion,05 20 18,,NA,NA,Human,Eldritch Blast*0|True Strike*0|Fire Bolt*0|Light*0|Hellish Rebuke*1|Burning Hands*1|Mage Armor*1|Comprehend Languages*1|Fog Cloud*1|Scorching Ray*2|Shatter*2|Fireball*3|Daylight*3,Quarterstaff|Dagger,08-11
3c926c,Bugbear,Hermit,Fighter 6|Bard 3,Fighter|Bard,Battle Master|College of Lore,9,Grappler,82,17,20,16,16,10,14,13,Athletics|Acrobatics|Stealth|Nature|Religion|Animal Handling|Medicine|Survival|Intimidation,08 30 18,,NA,NA,Bugbear,,"Crossbow, Light",08-11
a4842f,Human,Acolyte,Paladin 3|Sorcerer 6,Paladin|Sorcerer,Oath of Devotion|Draconic Bloodline,9,Polearm Master|War Caster,73,19,19,14,14,10,12,19,Athletics|Religion|Insight|Intimidation|Persuasion,08 28 18,,NA,NA,Human,Protection from Evil and Good*1|Sanctuary*1,Lance|Halberd|Net,08-11
aeda91,Human,Outlander,Rogue 5|Fighter 4,Rogue|Fighter,Assassin|Arcane Archer,9,Sharpshooter,61,15,10,18,13,13,14,11,Athletics|Sleight of Hand|Stealth|Nature|Perception|Survival,07 11 18,,NA,NA,Human,,Shortsword|Shortbow|Dagger,08-11
aeda91,Human,Outlander,Fighter 6|Rogue 3,Fighter|Rogue,Arcane Archer|Assassin,9,Sharpshooter,64,16,8,20,13,15,10,12,Athletics|Acrobatics|Sleight of Hand|Stealth|Nature|Insight|Survival,07 10 18,,NA,NA,Human,,Longbow|Longsword|Handaxe,08-11
5375c3,High Elf,Outlander,Fighter 6|Rogue 3,Fighter|Rogue,Arcane Archer|Assassin,9,Sharpshooter,64,15,8,19,13,14,11,13,Athletics|Stealth|Nature|Insight|Perception|Survival,07 10 18,,NA,NA,Elf,,Longbow|Longsword|Handaxe,08-11
dd46ca,Turtle,Soldier,Barbarian 3|Monk 2|Paladin 1|Fighter 3,Barbarian|Monk|Paladin|Fighter,Path of the Totem Warrior|||Samurai,9,,69,12,16,13,13,9,13,13,Athletics|Nature|Perception|Survival|Intimidation,07 13 18,,NA,NA,Turtle,,Greataxe|Handaxe|Javelin,08-11
ffaeae,Turtle,Clan Crafter,Monk 6|Cleric 3,Monk|Cleric,Way of the Long Death|Light Domain,9,Dual Wielder,75,18,10,17,16,12,18,8,Acrobatics|History|Religion|Insight|Survival,08 30 18,,NA,NA,Turtle,Light*0|Burning Hands*1|Faerie Fire*1|Flaming Sphere*2|Scorching Ray*2,Unarmed Strike,08-11
165b17,Forest Gnome,Haunted One,Rogue 3|Ranger 3|Bard 3,Rogue|Ranger|Bard,Thief|Gloom Stalker|College of Lore,9,,60,14,11,17,13,14,13,13,Athletics|Acrobatics|Sleight of Hand|Stealth|Investigation|Insight|Perception|Survival|Deception,08 30 18,,NA,NA,Gnome,Disguise Self*1,Rapier|Shortbow|Dagger,08-11
079dc8,Goliath,Folk Hero,Barbarian 4|Druid 4,Barbarian|Druid,Path of the Totem Warrior|Circle of the Moon,8,Sentinel,69,14,13,14,14,12,16,8,Athletics|Nature|Animal Handling|Perception|Survival,08 04 18,NN,N,N,Goliath,Druidcraft*0|Mold Earth*0|Shillelagh*0|Goodberry*1|Entangle*1|Ice Knife*1|Speak with Animals*1|Spike Growth*2|Lesser Restoration*2|Pass Without Trace*2,Javelin|Quarterstaff,08-11
e90b81,naga,Outlander,Ranger 7|Rogue 1,Ranger|Rogue,Beast Conclave|,8,,93,14,8,17,16,13,10,13,Athletics|Stealth|Investigation|Animal Handling|Perception|Survival,06 10 18,,NA,NA,,,Shortsword|Longbow,08-11
ffbd6e,Human,Criminal,Sorcerer 6|Warlock 2,Sorcerer|Warlock,Shadow Magic|The Hexblade,8,War Caster,52,16,8,14,14,10,12,18,Stealth|Insight|Perception|Deception|Persuasion,08 04 18,CN,N,C,Human,Eldritch Blast*0|Chill Touch*0|Light*0|Friends*0|Green-Flame Blade*0|Minor Illusion*0|Mage Hand*0|Expeditious Retreat*1|Hex*1|Arms of Hadar*1|Shield*1|Wrathful Smite*1|Feather Fall*1|Charm Person*1|Invisibility*2|Mirror Image*2|Fireball*3|Counterspell*3|Haste*3,Quarterstaff|Dagger,08-11
00fcca,Shadow Elf,Outlander,Rogue 5|Fighter 3,Rogue|Fighter,Arcane Trickster|Champion,8,Elven Accuracy,40,18,11,18,9,14,15,16,Stealth|History|Investigation|Insight|Perception|Survival|Deception,05 27 18,,NA,NA,Elf,Mage Hand*0|True Strike*0|Booming Blade*0|Disguise Self*1|Grease*1|Silent Image*1|Tasha’s Hideous Laughter*1,Rapier|Shortbow|Dagger,08-11
53bb49,Hill Dwarf,Haunted One,Sorcerer 4|Warlock 4,Sorcerer|Warlock,Draconic Bloodline|The Fiend,8,Spell Sniper,96,12,9,8,16,14,14,20,Arcana|Religion|Deception|Persuasion,07 07 18,,NA,NA,Dwarf,Chill Touch*0|Frostbite*0|Eldritch Blast*0|Armor of Agathys*1|Hellish Rebuke*1|Shield*1|Witch Bolt*1|Burning Hands*1|Command*1|Blindness/Deafness*2|Cloud of Daggers*2|Knock*2|Misty Step*2|Scorching Ray*2|See Invisibility*2|Suggestion*2,,08-11
641874,Firbolg,Charlatan,Druid 5|Rogue 3,Druid|Rogue,Circle of the Moon|Thief,8,,72,16,9,16,13,8,20,12,Sleight of Hand|Nature|Perception|Deception|Persuasion,06 03 18,,NA,NA,Firbolg,,,08-11
55ae87,Forest Gnome,Noble,Ranger 6|Rogue 2,Ranger|Rogue,Hunter|,8,,66,16,10,18,14,10,14,10,Acrobatics|History|Investigation|Perception|Persuasion,07 25 18,,NA,NA,Gnome,Cure Wounds*1|Hunter’s Mark*1|Fog Cloud*1,Shortsword|Shortbow,08-11
8fd11f,Tiefling,Haunted One,Fighter 2|Warlock 6,Fighter|Warlock,|The Hexblade,8,Defensive Duelist,58,17,11,18,14,13,14,20,Arcana|Investigation|Perception|Deception|Persuasion,06 06 18,CN,N,C,Tiefling,Eldritch Blast*0|Mage Hand*0|Prestidigitation*0|Witch Bolt*1|Armor of Agathys*1|Unseen Servant*1|Shield*1|Searing Smite*1|Invisibility*2|Mirror Image*2|Blur*2|Branding Smite*2|Remove Curse*3|Vampiric Touch*3|Elemental Weapon*3,"Crossbow, Light",08-11
d9db84,Human,Criminal,Sorcerer 6|Warlock 2,Sorcerer|Warlock,Shadow Magic|The Hexblade,8,War Caster,52,16,8,14,14,10,12,18,Stealth|Insight|Perception|Deception|Persuasion,07 28 18,,NA,NA,Human,Eldritch Blast*0|Sleep*1|Sleep*1|Sleep*1|Sleep*1,Quarterstaff|Dagger,08-11
7967ec,Human,Custom,Paladin 2|Sorcerer 6,Paladin|Sorcerer,|Divine Soul,8,War Caster|Shield Master,56,21,16,8,14,8,10,16,Athletics|Stealth|Perception|Intimidation|Persuasion,08 30 18,,NA,NA,Human,Bless*1,Longsword|Javelin,08-11
4fa79f,Human,Custom,Bard 6|Warlock 2,Bard|Warlock,College of Lore|The Hexblade,8,Observant|Dungeon Delver,51,18,8,14,12,12,14,16,Stealth|Arcana|History|Investigation|Religion|Perception|Deception|Performance|Persuasion,08 30 18,,NA,NA,Human,,Rapier|Dagger,08-11
66026b,Lizardfolk,Custom,Barbarian 3|Druid 5,Barbarian|Druid,Path of the Ancestral Guardian|Circle of the Moon,8,Sentinel,67,18,14,14,14,8,16,8,Athletics|Stealth|Animal Handling|Perception|Survival,08 30 18,,NA,NA,Lizardfolk,,Longsword|Quarterstaff|Javelin,08-11
60d8ca,Serpentblood,Custom,Paladin 7|Sorcerer 1,Paladin|Sorcerer,Oath of Ancients|Shadow Magic,8,Mounted Combatant,66,23,14,10,14,11,10,16,Athletics|Religion|Perception|Intimidation,08 30 18,,NA,NA,Yaun-Ti,Ensnaring Strike*1|Speak with Animals*1|Moonbeam*2|Misty Step*2,Lance|Javelin,08-11
32a85e,Protector Aasimar,Far Traveler,Sorcerer 6|Cleric 1,Sorcerer|Cleric,Divine Soul|Life Domain,7,,54,20,9,14,14,8,14,18,Religion|Insight|Perception|Persuasion,09 04 18,,NA,NA,Aasimar,Mage Hand*0|Fire Bolt*0|Ray of Frost*0|Shocking Grasp*0|Spare the Dying*0|Thaumaturgy*0|Toll the Dead*0|Bless*1|Healing Word*1|Shield of Faith*1|Cure Wounds*1|Bane*1|Shield*1|Phantasmal Force*2|Silence*2|Counterspell*3|Slow*3|Mass Healing Word*3,Dagger,04-07
53a7b8,Human,Haunted One,Bard 3|Warlock 4,Bard|Warlock,College of Swords|The Hexblade,7,Shield Master,24,20,10,15,13,10,10,18,Investigation|Perception|Survival|Deception|Performance|Persuasion,07 30 18,CN,N,C,Human,Eldritch Blast*0|Friends*0|Prestidigitation*0|Message*0|Vicious Mockery*0|Cure Wounds*1|Disguise Self*1|Healing Word*1|Tasha’s Hideous Laughter*1|Misty Step*2|Mirror Image*2|Cloud of Daggers*2|Heat Metal*2,Dagger,04-07
de0c4e,Half-Orc,Urban Bounty Hunter,Rogue 5|Fighter 2,Rogue|Fighter,Swashbuckler|,7,Athlete,40,17,19,18,10,8,8,11,Athletics|Acrobatics|Sleight of Hand|Stealth|Deception|Intimidation|Persuasion,08 10 18,CG,G,C,Half-Orc,,Shortbow|Dagger|Rapier,04-07
5b38db,Human,Folk Hero,Wizard 5|Warlock 2,Wizard|Warlock,School of Abjuration|The Archfey,7,Spell Sniper,25,16,8,17,10,18,14,18,Arcana|Investigation|Religion|Insight,09 09 18,LG,G,L,Human,Fire Bolt*0|Light*0|Dancing Lights*0|Poison Spray*0|Prestidigitation*0|Eldritch Blast*0|Chill Touch*0|Chromatic Orb*1|Magic Missile*1|Shield*1|Mage Armor*1|Thunderwave*1|Protection from Evil and Good*1|Disguise Self*1|Find Familiar*1|Hex*1|Hellish Rebuke*1|Identify*1|Alarm*1|Color Spray*1|Levitate*2|Scorching Ray*2|See Invisibility*2|Mirror Image*2,"Dagger|Crossbow, Light",04-07
38821d,Human,Soldier,Fighter 5|Rogue 2,Fighter|Rogue,Battle Master|,7,Polearm Master|Sentinel,70,17,17,14,15,8,10,8,Athletics|Acrobatics|Stealth|Intimidation,08 29 18,,NA,NA,Human,,Shortbow|Glaive|Spear|Shortsword,04-07
c5dfaa,Wood Elf,Urban Bounty Hunter,Rogue 4|Warlock 3,Rogue|Warlock,Scout|The Hexblade,7,Alert,38,14,10,17,10,10,14,14,Acrobatics|Sleight of Hand|Stealth|Investigation|Nature|Insight|Perception|Survival|Deception,04 18 18,,NA,NA,Elf,,Rapier|Shortbow|Dagger,04-07
98cd4f,High Elf,Urban Bounty Hunter,Rogue 4|Warlock 3,Rogue|Warlock,Scout|The Hexblade,7,Alert,38,15,9,19,10,13,13,15,Acrobatics|Sleight of Hand|Stealth|Investigation|Nature|Insight|Perception|Survival|Persuasion,05 01 18,CN,N,C,Elf,Green-Flame Blade*0|Eldritch Blast*0|Mage Hand*0|Armor of Agathys*1|Invisibility*2|Darkness*2|Shadow Blade*2,Rapier|Shortbow|Dagger,04-07
71e2db,Human,Urban Bounty Hunter,Fighter 5|Warlock 1,Fighter|Warlock,Battle Master|The Hexblade,6,Crossbow Expert,57,16,8,18,16,8,12,13,Acrobatics|Stealth|Insight|Perception|Survival,06 09 18,CN,N,C,Human,Friends*0|Mage Hand*0|Shield*1|Hex*1,"Crossbow, hand|Crossbow, Heavy|Crossbow, Light",04-07
53f025,Tiefling,Soldier,Paladin 4|Wizard 2,Paladin|Wizard,Oath of Conquest|War Magic,6,War Caster,58,16,13,15,12,14,11,13,Athletics|Insight|Intimidation|Persuasion,09 08 18,NE,E,N,Tiefling,Create Bonfire*0|Sword Burst*0|Thaumaturgy*0|Armor of Agathys*1|Burning Hands*1|Command*1|False Life*1|Find Familiar*1|Magic Missile*1|Thunderwave*1,Greatsword|Longsword|Shortsword|Whip|Dagger,04-07
7e02ad,Human,Far Traveler,Barbarian 3|Monk 3,Barbarian|Monk,Path of the Totem Warrior|Way of the Drunken Master,6,Magic Initiate,53,16,13,16,12,8,16,8,Athletics|Acrobatics|Insight|Perception|Survival|Performance,05 27 18,NN,N,N,Human,Booming Blade*0|Green-Flame Blade*0|Find Familiar*1,Shortsword|Quarterstaff|Javelin,04-07
eee419,Wood Elf,Criminal,Rogue 4|Ranger 2,Rogue|Ranger,Scout|,6,Elven Accuracy,72,16,8,18,19,14,14,10,Athletics|Acrobatics|Sleight of Hand|Stealth|Investigation|Nature|Insight|Perception|Survival|Deception,07 01 18,CN,N,C,Elf,Zephyr Strike*1|Hunter’s Mark*1,Longbow|Rapier|Shortsword|Dagger,04-07
ef241e,Dragonborn,Mercenary Veteran,Fighter 2|Warlock 4,Fighter|Warlock,|The Hexblade,6,,48,19,17,12,14,8,10,15,Athletics|Acrobatics|Intimidation|Persuasion,07 30 18,,NA,NA,Dragonborn,,"Morningstar|Crossbow, Light",04-07
343612,Protector Aasimar,Acolyte,Cleric 5|Rogue 1,Cleric|Rogue,Life Domain|,6,Magic Initiate,62,16,10,14,14,10,16,10,Religion|Insight|Medicine|Perception|Persuasion,07 25 18,CG,G,C,Aasimar,Guidance*0|Resistance*0|Toll the Dead*0|Bless*1|Cure Wounds*1|Guiding Bolt*1|Healing Word*1|Inflict Wounds*1|Sanctuary*1|Lesser Restoration*2|Spiritual Weapon*2|Beacon of Hope*3|Revivify*3,"Mace|Crossbow, Light|Light hammer|Shortsword",04-07
2c0516,Dragonborn,Urban Bounty Hunter,Paladin 5|Sorcerer 1,Paladin|Sorcerer,Oath of Vengeance|Shadow Magic,6,War Caster,68,16,14,15,14,8,8,15,Athletics|Insight|Intimidation|Persuasion,07 25 18,CN,N,C,Dragonborn,Bane*1|Hunter’s Mark*1|Hold Person*2|Misty Step*2,Longsword|Shortsword|Unarmed Strike,04-07
12d62b,Tiefling,Urchin,Fighter 5|Wizard 1,Fighter|Wizard,Eldritch Knight|,6,Healer,69,17,8,16,16,14,8,16,Sleight of Hand|Stealth|Insight|Perception|Persuasion,07 25 18,CN,N,C,Tiefling,Blade Ward*0|Control Flames*0|Create Bonfire*0|Fire Bolt*0|Sword Burst*0|Thaumaturgy*0|Catapult*1|Comprehend Languages*1|False Life*1|Feather Fall*1|Find Familiar*1|Hellish Rebuke*1|Ice Knife*1|Magic Missile*1|Thunderwave*1|Witch Bolt*1,Longbow|Shortsword|Handaxe,04-07
eae722,High Elf,Sage,Wizard 5|Fighter 1,Wizard|Fighter,School of Evocation|,6,Tough,54,17,10,14,12,16,9,10,Arcana|History|Investigation|Medicine|Perception,07 25 18,,NA,NA,Elf,Blade Ward*0|Fire Bolt*0|Frostbite*0|Sword Burst*0|Toll the Dead*0|Detect Magic*1|False Life*1|Find Familiar*1|Magic Missile*1|Thunderwave*1|Witch Bolt*1|Cloud of Daggers*2|Continual Flame*2|Crown of Madness*2|Dragon’s Breath*2|Invisibility*2|Magic Weapon*2|Shadow Blade*2|Shatter*2,Quarterstaff|Dagger|Rapier,04-07
ed244c,Goblin,Inheritor,Barbarian 5|Fighter 1,Barbarian|Fighter,Path of the Berserker|,6,Polearm Master,64,15,15,15,13,14,8,10,Athletics|Religion|Animal Handling|Survival,08 11 18,,NA,NA,Goblin,,Pike|Handaxe|Javelin,04-07
123d15,Serpentblood,Soldier,Sorcerer 3|Fighter 2|Barbarian 1,Sorcerer|Fighter|Barbarian,Wild Magic||,6,,43,11,14,10,12,17,8,16,Athletics|Arcana|Intimidation|Persuasion,05 02 18,CG,G,C,Yaun-Ti,,"Crossbow, Light|Dagger",04-07
3e3dd5,Half-Orc,Urban Bounty Hunter,Barbarian 1|Ranger 5,Barbarian|Ranger,|Gloom Stalker,6,Orcish Fury,76,17,18,16,18,7,14,12,Athletics|Stealth|Nature|Insight|Perception|Survival|Intimidation,05 19 18,,NA,NA,Half-Orc,Hunter’s Mark*1|Disguise Self*1|Zephyr Strike*1|Goodberry*1|Longstrider*1|Rope Trick*2|Pass Without Trace*2|Silence*2,Handaxe|Longbow|Greatsword|Quarterstaff|Battleaxe,04-07
a555f7,Firbolg,Outlander,Monk 3|Druid 2,Monk|Druid,Way of the Sun Soul|Circle of the Moon,5,,33,16,12,16,13,10,17,8,Athletics|Acrobatics|Insight|Survival,08 13 18,,NA,NA,Firbolg,Shillelagh*0|Primal Savagery*0|Goodberry*1|Create or Destroy Water*1|Purify Food and Drink*1,Quarterstaff|Dart|Unarmed Strike,04-07
77ae02,Ghastly Halfling,Hermit,Ranger 4|Rogue 1,Ranger|Rogue,Hunter|,5,Sharpshooter,33,16,11,16,10,9,14,7,Acrobatics|Stealth|Investigation|Religion|Medicine|Perception,07 24 18,,NA,NA,Halfling,,Shortsword|Longbow,04-07
b0c395,Variant,Criminal,Bard 3|Warlock 2,Bard|Warlock,College of Lore|The Great Old One,5,,28,14,8,16,10,14,12,16,Acrobatics|Sleight of Hand|Stealth|History|Investigation|Insight|Perception|Deception|Persuasion,07 25 18,,NA,NA,Half-Elf,Minor Illusion*0|Friends*0|Vicious Mockery*0|Eldritch Blast*0|Dissonant Whispers*1|Hex*1|Sleep*1|Charm Person*1|Healing Word*1|Tasha’s Hideous Laughter*1|Phantasmal Force*2|Suggestion*2,Rapier|Dagger,04-07
4a0374,Tabaxi,Urban Bounty Hunter,Rogue 3|Warlock 2,Rogue|Warlock,Assassin|The Hexblade,5,,44,19,15,20,15,16,14,18,Athletics|Acrobatics|Sleight of Hand|Stealth|Investigation|Perception|Deception|Persuasion,08 10 18,LE,E,L,Tabaxi,Eldritch Blast*0|Prestidigitation*0|Shield*1|Wrathful Smite*1|Inflict Wounds*1|Arms of Hadar*1|Find Familiar*1,Longbow|Dagger,04-07
3b3698,Dragonborn,Acolyte,Warlock 3|Bard 2,Warlock|Bard,The Celestial|,5,,36,13,10,14,13,10,12,16,Religion|Insight|Deception|Intimidation|Performance,08 30 18,CG,G,C,Dragonborn,Light*0|Sacred Flame*0|Mage Hand*0|Eldritch Blast*0|Vicious Mockery*0|True Strike*0|Sleep*1|Tasha’s Hideous Laughter*1|Witch Bolt*1|Detect Magic*1|Disguise Self*1|Cure Wounds*1|Thunderwave*1|Guiding Bolt*1|Charm Person*1|Shadow Blade*2|Flaming Sphere*2|Lesser Restoration*2,Dagger,04-07
e50ad8,Half-Elf,Entertainer,Bard 3|Warlock 2,Bard|Warlock,College of Glamour|The Archfey,5,,38,15,8,16,14,10,12,16,Acrobatics|Stealth|Insight|Perception|Deception|Performance|Persuasion,08 26 18,,NA,NA,Half-Elf,Eldritch Blast*0|Minor Illusion*0|Vicious Mockery*0|Friends*0|Dissonant Whispers*1|Faerie Fire*1|Healing Word*1|Armor of Agathys*1|Hex*1|Tasha’s Hideous Laughter*1|Heat Metal*2|Phantasmal Force*2|Silence*2,Rapier|Dagger,04-07
228f96,Triton,Hermit,Sorcerer 3|Monk 2,Sorcerer|Monk,Shadow Magic|,5,,49,13,13,15,16,12,13,17,Religion|Medicine|Deception|Persuasion,06 30 18,,NA,NA,Triton,Darkness*2,Quarterstaff|Dagger|Unarmed Strike,04-07
301db0,Forest Gnome,Charlatan,Rogue 3|Wizard 2,Rogue|Wizard,Arcane Trickster|School of Illusion,5,,31,14,8,16,13,16,10,12,Acrobatics|Sleight of Hand|Stealth|Investigation|Perception|Deception,06 14 18,NN,N,N,Gnome,Minor Illusion*0|Friends*0|Mage Hand*0|Dancing Lights*0|Poison Spray*0|Chromatic Orb*1|Color Spray*1|Disguise Self*1|Find Familiar*1|Silent Image*1|Unseen Servant*1|Mage Armor*1|Tenser’s Floating Disk*1|Shield*1|Charm Person*1|Illusory Script*1,"Shortsword|Dagger|Crossbow, Light",04-07
b1cb6a,Forest Gnome,Inheritor,Ranger 2|Rogue 3,Ranger|Rogue,|Assassin,5,,36,13,9,15,12,14,15,11,Athletics|Stealth|History|Nature|Survival|Deception,07 24 18,,NA,NA,Gnome,,Longbow,04-07
2121a1,Goblin,Entertainer,Bard 4|Warlock 1,Bard|Warlock,College of Whispers|The Hexblade,5,,42,15,8,16,14,10,12,18,Acrobatics|Perception|Deception|Performance|Persuasion,09 05 18,NE,E,N,Goblin,Vicious Mockery*0|Minor Illusion*0|Prestidigitation*0|Toll the Dead*0|Message*0|Sleep*1|Faerie Fire*1|Healing Word*1|Shield*1|Charm Person*1|Suggestion*2|Invisibility*2,"Crossbow, Light|Dagger|Crossbow, hand",04-07
30f46e,Human,Knight,Fighter 4|Mystic 1,Fighter|Mystic,Battle Master|Order of the Immortal,5,Polearm Master|Sentinel,53,15,16,9,16,13,9,10,Athletics|Arcana|Perception|Intimidation|Persuasion,08 16 18,,NA,NA,Human,,Glaive|Greatsword|Handaxe,04-07
5ed315,Goliath,Custom,Barbarian 2|Bard 3,Barbarian|Bard,|College of Lore,5,,73,20,20,20,20,6,8,13,Athletics|Acrobatics|Stealth|Investigation|Insight|Perception|Survival|Intimidation|Performance,09 09 18,,NA,NA,Goliath,Friends*0|Light*0|Longstrider*1|Disguise Self*1|Cure Wounds*1|Feather Fall*1|Enhance Ability*2|Silence*2,,04-07
9b2cd3,Human,Folk Hero,Ranger 2|Warlock 3,Ranger|Warlock,|The Archfey,5,,36,16,11,16,13,9,14,15,Stealth|Nature|Animal Handling|Perception|Survival,05 02 18,,NA,NA,Human,,Handaxe|Longbow,04-07
ea29c6,Dragonborn,Mercenary Veteran,Fighter 2|Warlock 3,Fighter|Warlock,|The Hexblade,5,,41,18,17,12,14,8,10,14,Athletics|Acrobatics|Intimidation|Persuasion,04 17 18,,NA,NA,Dragonborn,,"Morningstar|Crossbow, Light",04-07
ea551b,Half-Orc,Far Traveler,Druid 2|Monk 3,Druid|Monk,Circle of the Moon|Way of Shadow,5,,43,17,13,16,16,10,16,13,Religion|Insight|Medicine|Perception|Intimidation,05 04 18,,NA,NA,Half-Orc,,Spear|Scimitar,04-07
c42383,Goliath,Sailor,Fighter 1|Barbarian 4,Fighter|Barbarian,|Path of the Battlerager,5,Dual Wielder,60,18,16,12,14,10,10,14,Athletics|Perception|Survival|Intimidation,05 12 18,,NA,NA,Goliath,,Battleaxe|Handaxe,04-07
07469b,Half-Orc,Clan Crafter,Paladin 4|Sorcerer 1,Paladin|Sorcerer,Oath of Devotion|Divine Soul,5,Shield Master,42,19,16,10,14,10,12,14,Athletics|History|Insight|Intimidation|Persuasion,05 11 18,,NA,NA,Half-Orc,Mending*0|Thaumaturgy*0|Booming Blade*0|Guidance*0|Cure Wounds*1|Longstrider*1|Sanctuary*1|Healing Word*1|Shield*1|Divine Favor*1|Bless*1|Shield of Faith*1|Thunderous Smite*1,Warhammer,04-07
a8afd6,Tiefling,Urban Bounty Hunter,Fighter 3|Barbarian 1,Fighter|Barbarian,Battle Master|,4,,37,16,15,10,14,9,12,15,Insight|Perception|Intimidation|Persuasion,07 26 18,,NA,NA,Tiefling,,Longbow|Greatsword|Trident|Handaxe,04-07
